0,0,0,0,0,0,0.44272,0,0.43384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4072,0,0,0,0,0,0,0,0,0.3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29273,0,0.40606,0,0,0,0.23996,0,0,0.47258,0,0,0,0.4573,0.46346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21472,0.22754,0,0.38036,0,0,0,0,0,0,0,0.16571,0,0,0,0,0,0,0,0.3921,0,0,0,0,0,0.19095,0,0,0,0.21068,0,0,0,0,0.24615,0,0,0,0,0,0,0,0.38589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.25995,0,0,0,0,0,0,0,0,0,0,0.42147,0,0,0,0,0,0,0.42153,0,0,0,0,0,0,0,0,0,0.43556,0,0,0,0,0,0,0,0,0.25588,0,0,0,0,0,0,0,0.41409,0,0,0,0,0,0,0,0,0,0.24696,0,0,0.45025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39052,0,0,0,0,0,0,0.40905,0,0,0,0,0,0,0,0,0,0,0,0,0.37801,0,0,0,0,0,0.41517,0,0,0,0.42527,0,0,0,0,0,0,0,0,0,0,0,0,0.42112,0,0,0,0,0,0,0.41176,0,0,0,0,0,0.42735,0.36566,0,0,0,0,0,0,0.46604,0,0,0,0.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47433,0,0,0.51747,0,0,0,0,0,0,0.45115,0,0,0,0,0,0,0,0.4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4758,0.46964,0,0,0,0,0,0,0,0,0.47825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47219,0,0,0,0,0,0,0,0,0.48889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47934,0,0,0,0.50533,0,0,0,0,0
0,0,0,0,0,0.14918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35448,0,0,0.44816,0,0,0,0,0,0,0,0,0,0,0,0.17347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21838,0,0,0,0,0,0,0,0,0.37373,0,0,0,0,0,0,0.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37017,0,0,0,0,0.31449,0,0,0,0,0,0,0,0,0.39281,0,0,0,0,0,0.32568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.37751,0,0.34349,0.34394,0,0,0,0,0,0,0,0,0.35924,0,0,0,0,0,0,0,0,0,0,0.27063,0.1556,0,0,0.26245,0,0.45933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35944,0,0,0,0,0,0,0.48517,0,0,0,0,0,0,0.46164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21925,0,0,0,0,0.4879,0,0,0,0,0,0,0,0,0,0,0,0,0.49132,0,0,0,0,0,0.43724,0.44561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55128,0,0,0,0,0,0,0,0,0,0,0,0,0.56823,0
0,0,0,0.37751,0,0,0.37316,0,0,0,0,0,0,0,0.38516,0,0.20898,0.19494,0,0,0,0,0,0,0,0,0,0.20974,0,0,0,0,0,0.20662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15696,0,0,0,0,0,0,0.25667,0,0,0,0,0,0.41351,0.44241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27635,0.30263,0,0,0,0,0,0.29113,0,0,0,0,0.40082,0,0,0,0,0,0,0,0,0,0,0.37057,0,0,0,0,0,0,0,0.3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50636,0,0,0,0,0,0,0,0,0,0,0,0,0.49888,0
0,0,0.14918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34571,0,0.42406,0,0,0.43478,0,0,0,0,0,0,0,0,0,0,0,0.17277,0,0,0,0,0,0.39267,0,0,0.37868,0,0,0,0,0,0.29423,0,0.36659,0,0,0,0,0.42171,0,0,0,0,0.42076,0,0,0.24567,0,0,0,0,0,0,0.4308,0,0,0,0.32971,0,0,0.29616,0.36218,0,0,0,0,0,0,0,0,0.35293,0,0.3837,0,0,0,0,0,0,0,0,0,0.35485,0,0,0,0,0,0,0,0.36519,0,0,0.40875,0,0,0,0,0.2898,0,0,0,0,0,0,0,0,0.42871,0.27592,0,0,0,0,0.29322,0,0,0.38179,0.35774,0,0,0,0,0,0,0.45491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47046,0,0,0,0,0,0,0,0,0,0,0,0,0.43827,0,0,0,0,0,0,0,0,0,0.47138,0,0,0,0.47234,0,0,0,0,0.45611
0.44272,0,0,0.34349,0.37316,0,0,0.44611,0,0,0,0,0,0,0.48965,0,0.3352,0.39916,0,0,0,0,0,0,0.56309,0,0,0.44166,0,0,0,0.18393,0.46525,0.46988,0.48207,0,0,0,0,0,0,0.53712,0,0,0,0,0,0,0,0.4638,0,0.55884,0,0,0.43307,0.46571,0.37446,0.56748,0,0,0,0.51431,0.40586,0.36802,0,0,0,0,0,0,0.51592,0,0,0,0,0,0.54294,0,0,0,0,0,0.41999,0,0.28897,0,0.46753,0,0,0.47879,0,0,0.49334,0.49019,0,0,0,0.53755,0.5036,0.42173,0,0,0,0,0.45935,0,0,0,0,0,0,0,0,0.57357,0.58697,0.46763,0,0.53036,0,0,0,0,0,0.44891,0.40593,0,0,0.54903,0,0,0,0,0,0,0,0,0,0,0.32366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58857,0,0,0,0,0,0,0,0,0,0,0,0,0.63096,0
0,0,0,0.34394,0,0,0.44611,0,0,0,0,0,0,0,0.41007,0,0,0,0,0,0,0,0,0.37598,0,0,0,0.31322,0.19358,0,0,0.34496,0,0,0,0,0,0,0,0.36124,0,0.51169,0,0,0.39409,0,0,0.40764,0,0,0,0,0,0,0.38357,0,0.12441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36891,0,0,0,0,0,0,0,0,0,0.37163,0,0,0,0.32646,0.35675,0,0,0,0,0.19401,0,0,0,0,0.45865,0,0,0,0,0,0,0,0,0,0,0,0,0.44368,0,0,0,0.38384,0,0,0.35591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43384,0.25995,0,0,0,0,0,0,0,0,0,0,0,0,0.46189,0,0,0,0,0.42216,0,0,0,0,0,0,0.4477,0.47132,0,0,0,0,0,0.40339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0,0.35066,0,0.4434,0,0,0,0,0.26297,0,0,0,0.38008,0.33877,0,0,0,0,0,0,0,0.24879,0,0,0,0,0,0,0,0,0.40016,0.43055,0.4603,0,0.41409,0,0,0,0,0,0,0,0.46679,0,0,0,0,0,0,0,0.30388,0,0,0,0,0,0.41255,0,0,0,0.41217,0,0,0,0,0.40463,0,0,0,0,0,0,0,0.33651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47275,0,0,0,0,0,0.46775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45568,0,0,0,0,0,0,0,0.49743,0,0.44704,0,0,0,0,0,0,0,0.47901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46363,0,0,0,0,0,0,0,0,0,0.47251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4522,0,0,0,0,0,0,0,0,0.46889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47332,0,0,0,0.51469,0,0,0.4398,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1815,0,0,0,0,0,0,0.17358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39298,0,0,0,0,0,0,0,0,0,0,0,0.23904,0,0,0,0,0,0,0,0,0,0.37011,0,0,0,0,0,0,0,0,0,0.26775,0,0,0.29134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5335,0,0,0,0,0,0,0,0,0.31718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.18668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2173,0,0,0,0,0,0.30032,0,0,0,0,0,0.18203,0,0,0,0,0,0,0,0,0.16303,0,0,0.31595,0.26623,0,0,0,0,0,0.22329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20775,0,0,0,0,0,0,0.2569,0,0,0,0,0,0,0,0,0,0,0.29053,0,0,0,0,0,0,0,0,0,0,0,0.30731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15955,0,0,0.18676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.18668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24648,0,0,0,0,0,0,0,0,0,0,0,0.11359,0,0,0,0,0,0,0,0,0,0.14335,0,0.28233,0,0,0,0,0,0,0,0,0,0,0,0,0.15911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18569,0,0,0,0,0,0,0,0
0,0,0,0,0.38516,0,0.48965,0.41007,0.46189,0,0,0,0,0,0,0,0.43158,0.2386,0,0,0,0,0,0.39435,0,0,0,0,0,0,0,0.41754,0.41017,0,0.43457,0,0,0,0,0,0,0.42214,0,0.35709,0.42967,0,0,0,0,0.39301,0,0,0,0,0.4317,0.22761,0.39726,0.55966,0,0,0,0.40685,0.41803,0.51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49594,0,0.45493,0,0,0.43961,0,0,0.20557,0.37933,0.3877,0,0,0.36818,0.20071,0.39768,0.39544,0,0,0,0.48107,0,0,0,0,0,0,0,0,0,0,0.39416,0,0.42139,0,0,0,0.38499,0,0.37885,0.39615,0,0,0.47045,0,0,0,0,0,0,0.3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26667,0,0,0,0,0.22754,0,0,0,0,0,0,0,0,0,0,0,0.3477,0,0,0,0,0,0,0.26519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39762,0,0,0,0,0.15908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.35924,0.20898,0,0.3352,0,0,0,0,0,0,0,0.43158,0,0,0.19642,0,0,0,0,0,0,0,0,0,0.29681,0,0,0,0.3577,0,0.29248,0,0,0,0,0,0,0,0,0,0.1113,0.39087,0,0,0,0,0,0,0,0,0,0.36439,0,0.24916,0,0,0,0,0,0,0.44195,0,0,0,0,0,0,0,0,0,0,0.19828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30713,0,0,0,0.13941,0,0,0,0,0,0.18145,0,0,0,0,0.41728,0,0,0,0,0,0,0,0,0,0,0.31618,0,0,0,0,0,0.33881,0,0.35512,0,0,0,0,0,0,0,0,0,0,0.32611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.19494,0,0.39916,0,0,0,0,0,0,0,0.2386,0,0.19642,0,0,0,0,0,0,0.36076,0,0,0,0.29126,0,0,0,0.38984,0,0.24352,0.36002,0,0,0,0,0,0,0,0,0.2655,0.38559,0,0,0,0,0.19989,0,0,0,0,0.40082,0.1976,0.39009,0,0,0,0,0.39293,0,0,0,0,0,0,0,0,0,0,0,0,0.30605,0,0,0,0,0,0,0,0.2869,0,0,0,0.439,0,0,0.38884,0,0,0.26205,0.31747,0.34814,0,0,0,0,0.33828,0,0,0,0,0.41822,0,0,0,0,0,0,0,0,0,0,0.38273,0,0,0,0,0,0.30079,0,0.377,0,0,0,0,0,0,0,0,0,0,0.37901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2128,0,0,0,0,0,0,0,0,0,0,0.090577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4198,0,0,0,0,0,0,0,0,0,0,0,0.33344,0.1518,0,0,0,0,0,0,0,0,0.35849,0,0,0,0,0,0,0,0,0,0.22982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.42147,0,0,0,0.34571,0,0,0.42216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30228,0,0,0,0,0.4064,0,0,0,0.38193,0.40563,0,0,0.31865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30718,0,0,0,0,0,0,0.14163,0,0,0.2742,0,0,0,0,0,0,0,0,0,0.39201,0,0.22378,0,0,0,0.31549,0,0,0,0.27015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4107,0.4901,0,0,0,0.45561,0,0,0,0,0.44848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39863,0,0,0,0.40607,0.15824,0,0,0,0,0,0.27671,0.18493,0,0,0,0,0,0,0.33905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47154,0,0,0.42914,0,0,0,0,0.3968,0,0,0,0,0,0,0,0,0,0,0.42867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38675,0,0,0,0,0.26722,0,0,0,0,0.27494,0,0,0.20862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
